"Coefficients d'impôt en pourcentage (%)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20"
"2024.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"Impôt sur le revenu",NA,NA,NA,NA,"Impôt sur la fortune",NA,NA,NA,NA,"Bénéfice",NA,NA,"Capital",NA,NA
"Canton-Id","Canton","OFS-Id","Commune","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église","Canton","Commune","Église"
"18.0","GR","3982.0","Disentis/Mustér","95.0","110.0","20.5","12.0","0.0","95.0","110.0","20.5","12.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3722.0","Domat/Ems","95.0","85.0","18.0","12.0","0.0","95.0","87.0","17.0","12.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3673.0","Domleschg","95.0","110.0","20.5","10.0","0.0","95.0","110.0","20.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3572.0","Falera","95.0","65.0","15.0","12.0","0.0","95.0","75.0","15.0","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3731.0","Felsberg","95.0","95.0","17.0","12.0","0.0","95.0","95.0","17.0","12.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3713.0","Ferrera","95.0","70.0","20.5","16.0","0.0","95.0","70.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3861.0","Fideris","95.0","100.0","20.5","13.0","0.0","95.0","100.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3662.0","Flerden","95.0","120.0","21.5","15.0","0.0","95.0","120.0","21.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3732.0","Flims","95.0","60.0","13.5","14.0","0.0","95.0","70.0","13.5","14.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3951.0","Fläsch","95.0","70.0","16.5","15.0","0.0","95.0","70.0","16.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3862.0","Furna","95.0","120.0","21.5","13.0","0.0","95.0","130.0","21.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3633.0","Fürstenau","95.0","100.0","20.5","10.0","0.0","95.0","100.0","20.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3832.0","Grono","95.0","90.0","20.5","10.0","0.0","95.0","90.0","20.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3961.0","Grüsch","95.0","90.0","20.5","13.0","0.0","95.0","90.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3619.0","Ilanz/Glion","95.0","100.0","20.5","17.0","0.0","95.0","100.0","20.5","17.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3863.0","Jenaz","95.0","95.0","20.5","13.0","0.0","95.0","100.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3952.0","Jenins","95.0","93.0","18.0","15.0","0.0","95.0","93.0","18.0","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3871.0","Klosters","95.0","78.0","17.0","13.2","0.0","95.0","90.2","17.0","13.2","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3882.0","Küblis","95.0","110.0","20.5","13.2","0.0","95.0","110.0","20.5","13.2","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3785.0","La Punt Chamues-ch","95.0","49.0","14.0","6.0","0.0","95.0","49.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3575.0","Laax","95.0","40.0","15.0","10.0","0.0","95.0","40.0","15.0","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3955.0","Landquart","95.0","95.0","18.5","15.0","0.0","95.0","95.0","18.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3513.0","Lantsch/Lenz","95.0","75.0","13.0","15.0","0.0","95.0","75.0","13.0","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3821.0","Lostallo","95.0","80.0","20.5","9.0","0.0","95.0","80.0","20.5","9.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3618.0","Lumnezia","95.0","90.0","20.5","15.0","0.0","95.0","90.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3891.0","Luzein","95.0","85.0","20.5","13.2","0.0","95.0","85.0","20.5","13.2","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3783.0","Madulain","95.0","85.0","14.0","6.0","0.0","95.0","85.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3953.0","Maienfeld","95.0","70.0","13.5","15.0","0.0","95.0","70.0","13.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3954.0","Malans","95.0","75.0","14.5","15.0","0.0","95.0","75.0","14.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3663.0","Masein","95.0","120.0","20.5","15.0","0.0","95.0","120.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3983.0","Medel (Lucmagn)","95.0","70.0","20.5","15.0","0.0","95.0","70.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3822.0","Mesocco","95.0","87.0","20.5","11.5","0.0","95.0","87.0","20.5","11.5","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3715.0","Muntogna da Schons","95.0","100.0","20.5","16.0","0.0","95.0","100.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3988.0","Obersaxen Mundaun","95.0","95.0","15.5","16.0","0.0","95.0","100.0","15.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3784.0","Pontresina","95.0","75.0","14.0","12.0","0.0","95.0","75.0","14.0","12.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3561.0","Poschiavo","95.0","95.0","20.5","15.0","0.0","95.0","95.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3714.0","Rheinwald","95.0","100.0","20.5","16.0","0.0","95.0","100.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3723.0","Rhäzüns","95.0","120.0","15.5","15.0","0.0","95.0","120.0","15.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3711.0","Rongellen","95.0","30.0","20.5","16.0","0.0","95.0","30.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3808.0","Rossa","95.0","80.0","20.5","13.0","0.0","95.0","80.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3637.0","Rothenbrunnen","95.0","80.0","20.5","10.0","0.0","95.0","80.0","20.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3834.0","Roveredo (GR)","95.0","105.0","20.5","9.0","0.0","95.0","105.0","20.5","9.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3788.0","S-chanf","95.0","65.0","14.0","6.0","0.0","95.0","65.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3672.0","Safiental","95.0","105.0","20.5","11.0","0.0","95.0","105.0","20.5","11.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3581.0","Sagogn","95.0","80.0","15.0","18.0","0.0","95.0","80.0","15.0","18.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3786.0","Samedan","95.0","85.0","14.0","7.0","0.0","95.0","85.0","14.0","7.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3752.0","Samnaun","95.0","100.0","20.5","15.0","0.0","95.0","100.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3835.0","San Vittore","95.0","75.0","20.5","7.0","0.0","95.0","75.0","20.5","7.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3810.0","Santa Maria in Calanca","95.0","100.0","20.5","15.0","0.0","95.0","100.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3638.0","Scharans","95.0","90.0","20.5","10.0","0.0","95.0","90.0","20.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3962.0","Schiers","95.0","109.0","20.5","13.0","0.0","95.0","109.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3582.0","Schluein","95.0","50.0","20.5","13.0","0.0","95.0","50.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3514.0","Schmitten (GR)","95.0","100.0","20.5","15.0","0.0","95.0","100.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3762.0","Scuol","95.0","100.0","18.5","15.0","0.0","95.0","100.0","18.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3972.0","Seewis im Prättigau","95.0","110.0","20.5","13.0","0.0","95.0","110.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3640.0","Sils im Domleschg","95.0","110.0","20.5","15.0","0.0","95.0","110.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3789.0","Sils im Engadin/Segl","95.0","70.0","14.0","6.0","0.0","95.0","70.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3790.0","Silvaplana","95.0","62.0","14.0","6.0","0.0","95.0","62.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3823.0","Soazza","95.0","60.0","20.5","13.0","0.0","95.0","60.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3787.0","St. Moritz","95.0","55.0","14.0","6.0","0.0","95.0","60.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3695.0","Sufers","95.0","75.0","20.5","16.0","0.0","95.0","75.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3985.0","Sumvitg","95.0","105.0","20.5","18.0","0.0","95.0","105.0","20.5","18.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3543.0","Surses","95.0","90.0","20.5","15.0","0.0","95.0","90.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3733.0","Tamins","95.0","100.0","15.5","11.0","0.0","95.0","100.0","15.5","11.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3668.0","Thusis","95.0","115.0","20.5","15.0","0.0","95.0","115.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3945.0","Trimmis","95.0","85.0","20.5","14.0","0.0","95.0","85.0","20.5","14.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3734.0","Trin","95.0","95.0","20.5","14.0","0.0","95.0","100.0","20.5","14.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3987.0","Trun","95.0","95.0","20.5","15.0","0.0","95.0","95.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3669.0","Tschappina","95.0","100.0","21.5","15.0","0.0","95.0","100.0","21.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3932.0","Tschiertschen-Praden","95.0","120.0","20.5","10.0","0.0","95.0","120.0","20.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3986.0","Tujetsch","95.0","95.0","20.5","15.0","0.0","95.0","95.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3946.0","Untervaz","95.0","85.0","20.5","13.0","0.0","95.0","90.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3670.0","Urmein","95.0","70.0","21.5","15.0","0.0","95.0","70.0","21.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3847.0","Val Müstair","95.0","120.0","20.5","16.0","0.0","95.0","120.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3603.0","Vals","95.0","100.0","20.5","15.0","0.0","95.0","100.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3764.0","Valsot","95.0","95.0","20.5","5.0","0.0","95.0","95.0","20.5","5.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3506.0","Vaz/Obervaz","95.0","70.0","13.0","15.0","0.0","95.0","70.0","13.0","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3746.0","Zernez","95.0","84.0","18.5","15.0","0.0","95.0","84.0","18.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3712.0","Zillis-Reischen","95.0","70.0","20.5","16.0","0.0","95.0","70.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3947.0","Zizers","95.0","80.0","20.0","11.0","0.0","95.0","80.0","20.0","11.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3791.0","Zuoz","95.0","65.0","14.0","6.0","0.0","95.0","65.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"19.0","AG","4001.0","Aarau","112.0","96.0","15.0","18.0","23.0","112.0","96.0","15.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4271.0","Aarburg","112.0","116.0","25.0","19.0","21.0","112.0","116.0","25.0","19.0","21.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4221.0","Abtwil","112.0","113.0","17.0","20.0","23.0","112.0","113.0","17.0","20.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4191.0","Ammerswil","112.0","109.0","18.0","18.0","23.0","112.0","109.0","18.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4222.0","Aristau","112.0","109.0","17.0","23.0","23.0","112.0","109.0","17.0","23.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4061.0","Arni (AG)","112.0","83.0","14.0","13.0","20.0","112.0","83.0","14.0","13.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4091.0","Auenstein","112.0","93.0","20.0","18.0","23.0","112.0","93.0","20.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4223.0","Auw","112.0","106.0","17.0","19.0","23.0","112.0","106.0","17.0","19.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4021.0","Baden","112.0","92.0","18.0","18.0","20.0","112.0","92.0","18.0","18.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4224.0","Beinwil (Freiamt)","112.0","98.0","17.0","26.0","23.0","112.0","98.0","17.0","26.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4131.0","Beinwil am See","112.0","102.0","18.0","17.0","23.0","112.0","102.0","18.0","17.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4022.0","Bellikon","112.0","89.0","20.0","20.0","20.0","112.0","89.0","20.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4023.0","Bergdietikon","112.0","84.0","17.0","17.0","20.0","112.0","84.0","17.0","17.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4062.0","Berikon","112.0","89.0","20.0","17.0","20.0","112.0","89.0","20.0","17.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4226.0","Besenbüren","112.0","113.0","17.0","27.0","23.0","112.0","113.0","17.0","27.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4227.0","Bettwil","112.0","102.0","16.0","22.0","23.0","112.0","102.0","16.0","22.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4002.0","Biberstein","112.0","92.0","15.0","18.0","23.0","112.0","92.0","15.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4024.0","Birmenstorf (AG)","112.0","98.0","21.0","20.0","20.0","112.0","98.0","21.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4092.0","Birr","112.0","117.0","19.0","20.0","20.0","112.0","117.0","19.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4093.0","Birrhard","112.0","109.0","19.0","20.0","20.0","112.0","109.0","19.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4132.0","Birrwil","112.0","95.0","21.0","17.0","23.0","112.0","95.0","21.0","17.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4192.0","Boniswil","112.0","105.0","16.0","18.0","23.0","112.0","105.0","16.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4228.0","Boswil","112.0","101.0","17.0","20.0","23.0","112.0","101.0","17.0","20.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4273.0","Bottenwil","112.0","119.0","17.0","18.0","21.0","112.0","119.0","17.0","18.0","21.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4063.0","Bremgarten (AG)","112.0","97.0","20.0","23.0","20.0","112.0","97.0","20.0","23.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4274.0","Brittnau","112.0","114.0","21.0","18.0","21.0","112.0","114.0","21.0","18.0","21.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4095.0","Brugg (AG)","112.0","97.0","16.0","20.0","20.0","112.0","97.0","16.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4193.0","Brunegg","112.0","105.0","19.0","18.0","23.0","112.0","105.0","19.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4003.0","Buchs (AG)","112.0","108.0","20.0","18.0","23.0","112.0","108.0","20.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4230.0","Buttwil","112.0","102.0","17.0","21.0","23.0","112.0","102.0","17.0","21.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4303.0","Böttstein","112.0","107.0","24.0","20.0","20.0","112.0","107.0","24.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4124.0","Bözberg","112.0","96.0","20.0","20.0","20.0","112.0","96.0","20.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4185.0","Böztal","112.0","114.0","23.0","25.0","22.0","112.0","114.0","23.0","25.0","22.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4229.0","Bünzen","112.0","110.0","17.0","27.0","23.0","112.0","110.0","17.0","27.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4064.0","Büttikon","112.0","96.0","18.0","18.0","23.0","112.0","96.0","18.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4004.0","Densbüren","112.0","117.0","23.0","18.0","23.0","112.0","117.0","23.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4231.0","Dietwil","112.0","104.0","17.0","23.0","23.0","112.0","104.0","17.0","23.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4194.0","Dintikon","112.0","98.0","18.0","18.0","23.0","112.0","98.0","18.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4065.0","Dottikon","112.0","92.0","18.0","20.0","23.0","112.0","92.0","18.0","20.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4304.0","Döttingen","112.0","110.0","24.0","21.0","20.0","112.0","110.0","24.0","21.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4134.0","Dürrenäsch","112.0","118.0","23.0","18.0","23.0","112.0","118.0","23.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4066.0","Eggenwil","112.0","106.0","20.0","18.0","20.0","112.0","106.0","20.0","18.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4195.0","Egliswil","112.0","105.0","16.0","18.0","23.0","112.0","105.0","16.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4049.0","Ehrendingen","112.0","108.0","18.0","19.0","20.0","112.0","108.0","18.0","19.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4161.0","Eiken","112.0","111.0","20.0","15.0","22.0","112.0","111.0","20.0","15.0","22.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4305.0","Endingen","112.0","111.0","19.0","24.0","20.0","112.0","111.0","19.0","24.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4026.0","Ennetbaden","112.0","92.0","18.0","18.0","20.0","112.0","92.0","18.0","18.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4005.0","Erlinsbach (AG)","112.0","89.0","20.0","18.0","23.0","112.0","89.0","20.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4196.0","Fahrwangen","112.0","118.0","16.0","15.0","23.0","112.0","118.0","16.0","15.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4067.0","Fischbach-Göslikon","112.0","99.0","20.0","23.0","20.0","112.0","99.0","20.0","23.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4306.0","Fisibach","112.0","115.0","16.0","22.0","20.0","112.0","115.0","16.0","22.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4027.0","Fislisbach","112.0","109.0","20.0","19.0","20.0","112.0","109.0","20.0","19.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4028.0","Freienwil","112.0","114.0","18.0","21.0","20.0","112.0","114.0","18.0","21.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4163.0","Frick","112.0","102.0","20.0","22.0","22.0","112.0","102.0","20.0","22.0","22.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4307.0","Full-Reuenthal","112.0","122.0","22.0","20.0","20.0","112.0","122.0","22.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4164.0","Gansingen","112.0","120.0","23.0","24.0","22.0","112.0","120.0","23.0","24.0","22.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4029.0","Gebenstorf","112.0","105.0","21.0","20.0","20.0","112.0","105.0","21.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4232.0","Geltwil","112.0","50.0","17.0","21.0","23.0","112.0","50.0","17.0","21.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4165.0","Gipf-Oberfrick","112.0","99.0","20.0","22.0","22.0","112.0","99.0","20.0","22.0","22.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4135.0","Gontenschwil","112.0","117.0","21.0","17.0","23.0","112.0","117.0","21.0","17.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4006.0","Gränichen","112.0","111.0","20.0","18.0","23.0","112.0","111.0","20.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4099.0","Habsburg","112.0","82.0","18.0","20.0","20.0","112.0","82.0","18.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4197.0","Hallwil","112.0","127.0","16.0","18.0","23.0","112.0","127.0","16.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4100.0","Hausen (AG)","112.0","110.0","18.0","20.0","20.0","112.0","110.0","18.0","20.0","20.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4251.0","Hellikon","112.0","120.0","22.0","22.0","28.0","112.0","120.0","22.0","22.0","28.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4198.0","Hendschiken","112.0","125.0","17.0","18.0","23.0","112.0","125.0","17.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4186.0","Herznach-Ueken","112.0","110.0","20.0","20.0","22.0","112.0","110.0","20.0","20.0","22.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4007.0","Hirschthal","112.0","100.0","17.0","18.0","23.0","112.0","100.0","17.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4199.0","Holderbank (AG)","112.0","98.0","18.0","18.0","23.0","112.0","98.0","18.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4136.0","Holziken","112.0","106.0","17.0","18.0","23.0","112.0","106.0","17.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
"19.0","AG","4200.0","Hunzenschwil","112.0","102.0","19.0","18.0","23.0","112.0","102.0","19.0","18.0","23.0","168.0","0.0","0.0","168.0","0.0","0.0"
