price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 863,850.–",5 rooms,"Rue de la Paix 7, 2720 Tramelan",bern,Single house,,1919-1945
"CHF 661,840.–",5 rooms,"Oberdorfstrasse 8, 3296 Arch",bern,Single house,,1919-1945
"CHF 1,049,910.–",6.5 rooms,"Bumersbuch 89, 3531 Oberthal",bern,Single house,,1919-1945
"CHF 1,461,760.–",3.5 rooms,3073 Gümligen,bern,Single house,,1919-1945
"CHF 1,608,090.–",230m²,"Gantrischweg 6, 3612 Steffisburg",bern,Single house,,1919-1945
"CHF 2,259,300.–",N/A,3414 Oberburg,bern,Single house,,1919-1945
"CHF 790,000.–",5.5 rooms,"Gehrengasse 30, 4704 Niederbipp",bern,Single house,,1946-1960
"CHF 815,000.–",7 rooms,"Moosbachstrasse 10, 4911 Schwarzhäusern",bern,Single house,,1946-1960
"CHF 1,180,000.–",15 rooms,"Niederberg 78, 3537 Eggiwil",bern,Single house,,1946-1960
"CHF 595,000.–",4.5 rooms,"Eichmatt, 3326 Krauchthal",bern,Single house,,1946-1960
"CHF 595,000.–",4.5 rooms,"Eichmatt, 3326 Krauchthal",bern,Single house,,1946-1960
"CHF 888,000.–",7.5 rooms,"Hauptstrasse 19, 2553 Safnern",bern,Single house,,1946-1960
"CHF 1,190,000.–",11 rooms,"Stockentalstrasse 11, 3632 Niederstocken",bern,Single house,,1946-1960
"CHF 945,000.–",5.5 rooms,"Bernstrasse 91, 3303 Jegenstorf",bern,Single house,,1946-1960
"CHF 650,000.–",4.5 rooms,"Eichmatt 10, 3326 Krauchthal",bern,Single house,,1946-1960
"CHF 1,400,000.–",7.5 rooms,"Magglingen/Macolin, 2532 Magglingen/Macolin",bern,Single house,,1946-1960
"CHF 850,000.–",9.5 rooms,"Moutier, 2740 Moutier",bern,Single house,,1946-1960
"CHF 750,000.–",12 rooms,"Cortébert, 2607 Cortébert",bern,Single house,,1946-1960
"CHF 1,690,000.–",10 rooms,"Beunde 2, 3116 Kirchdorf BE",bern,Single house,,1946-1960
"CHF 1,280,000.–",5.5 rooms,"Bernstrasse 31, 3315 Bätterkinden",bern,Single house,,1946-1960
"CHF 1,200,000.–",6.5 rooms,"Chemin de Cerlier 34, 2503 Biel/Bienne",bern,Single house,,1946-1960
"CHF 725,000.–",4 rooms,"Endweg 2, 3806 Bönigen b. Interlaken",bern,Single house,,1946-1960
"CHF 1,175,000.–",180m²,"Oberer Strassackerweg 5, 3067 Boll",bern,Single house,,1946-1960
"CHF 995,000.–",8 rooms,"Lindenhofweg 16, 3123 Belp",bern,Single house,,1946-1960
"CHF 855,000.–",5.5 rooms,"Untere Trüelmatt 30, 3624 Goldiwil (Thun)",bern,Single house,,1946-1960
"CHF 725,000.–",3.5 rooms,"Birkenweg 7, 3176 Neuenegg",bern,Single house,,1946-1960
"CHF 1,590,000.–",5.5 rooms,"Niederbottigenweg 36, 3018 Bern",bern,Single house,,1946-1960
"CHF 855,000.–",5.5 rooms,"Untere Trüelmatt 30, 3624 Goldiwil (Thun)",bern,Single house,,1946-1960
"CHF 725,000.–",3.5 rooms,"Birkenweg 7, 3176 Neuenegg",bern,Single house,,1946-1960
"CHF 800,000.–",11 rooms,"Mittelweg 19, 4938 Rohrbach",bern,Single house,,1946-1960
"CHF 890,000.–",5.5 rooms,"Gottstattstrasse 67, 2504 Biel/Bienne",bern,Single house,,1946-1960
"CHF 970,000.–",7 rooms,"Bernstrasse 34, 4950 Huttwil",bern,Single house,,1946-1960
"CHF 780,000.–",6 rooms,"Rosenweg 7, 4912 Aarwangen",bern,Single house,,1946-1960
"CHF 595,000.–",7 rooms,"Zürichstrasse 13, 4922 Bützberg",bern,Single house,,1946-1960
"CHF 1,170,000.–",4.5 rooms,"Kapellenweg 3, 3110 Münsingen",bern,Single house,,1946-1960
"CHF 1,290,000.–",7 rooms,"Pfarrmatt 1, 3267 Seedorf BE",bern,Single house,,1946-1960
"CHF 1,450,000.–",9 rooms,3144 Gasel,bern,Single house,,1946-1960
"CHF 1,450,000.–",9 rooms,3098 Köniz,bern,Single house,,1946-1960
"CHF 750,000.–",4.5 rooms,3707 Därligen,bern,Single house,,1946-1960
"CHF 395,000.–",5 rooms,3752 Wimmis,bern,Single house,,1946-1960
"CHF 950,000.–",7.5 rooms,"Rue Ferdinand-Gonseth 33, 2615 Sonvilier",bern,Single house,,1946-1960
"CHF 1,235,000.–",6.5 rooms,2503 Biel/Bienne,bern,Single house,,1946-1960
"CHF 1,650,000.–",8.5 rooms,"Parkweg 6, 3626 Hünibach",bern,Single house,,1946-1960
"CHF 1,890,000.–",5.5 rooms,"Bielweg 2, 2512 Tüscherz-Alfermée",bern,Single house,,1946-1960
"CHF 850,000.–",5.5 rooms,"Vielmattstrasse 7, 3512 Walkringen",bern,Single house,,1946-1960
"CHF 890,000.–",9.5 rooms,"Buchsernweg 7, 4704 Niederbipp",bern,Single house,,1946-1960
"CHF 1,650,000.–",8.5 rooms,"Parkweg 6, 3626 Hünibach",bern,Single house,,1946-1960
"CHF 1,890,000.–",5.5 rooms,"Bielweg 2, 2512 Tüscherz-Alfermée",bern,Single house,,1946-1960
"CHF 850,000.–",5.5 rooms,"Vielmattstrasse 7, 3512 Walkringen",bern,Single house,,1946-1960
"CHF 1,500,000.–",540m²,"Käsereiweg 1, 4536 Attiswil",bern,Single house,,1946-1960
"CHF 1,500,000.–",540m²,"Käsereiweg 1, 4536 Attiswil",bern,Single house,,1946-1960
"CHF 590,000.–",N/A,"chemin de graitery 16, 2740 Moutier",bern,Single house,,1946-1960
"CHF 788,000.–",4 rooms,"Dufourstrasse 11, 3400 Burgdorf",bern,Single house,,1946-1960
"CHF 630,000.–",7.5 rooms,2710 Tavannes,bern,Single house,,1946-1960
"CHF 880,000.–",150m²,"Musterplatzweg 33, 3655 Sigriswil",bern,Single house,,1946-1960
"CHF 1,450,000.–",10 rooms,2555 Brügg BE,bern,Single house,,1946-1960
"CHF 1,035,000.–",8 rooms,"Eschenweg, 2543 Lengnau BE",bern,Single house,,1946-1960
"CHF 990,000.–",4.5 rooms,"Steghalten 515, 3633 Amsoldingen",bern,Single house,,1961-1970
"CHF 750,000.–",5.5 rooms,"Galmisweg 5, 4704 Niederbipp",bern,Single house,,1961-1970
"CHF 1,050,000.–",6.5 rooms,"Frutigenstrasse 29, 3700 Spiez",bern,Single house,,1961-1970
"CHF 2,500,000.–",8 rooms,"Schulgässli 23b, 3627 Heimberg",bern,Single house,,1961-1970
"CHF 990,000.–",8.5 rooms,"Farnerenweg 35e, 3126 Gelterfingen",bern,Single house,,1961-1970
"CHF 1,150,000.–",4.5 rooms,"Aeschweg 34, 3302 Moosseedorf",bern,Single house,,1961-1970
"CHF 1,580,000.–",10 rooms,"Höheweg 3, 3612 Steffisburg",bern,Single house,,1961-1970
"CHF 1,700,000.–",7.5 rooms,"Tavelweg 7, 3360 Herzogenbuchsee",bern,Single house,,1961-1970
"CHF 720,000.–",6.5 rooms,"Vollstrasse 18, 2558 Aegerten",bern,Single house,,1961-1970
"CHF 780,000.–",6.5 rooms,"Neuer Weg 9, 3706 Leissigen",bern,Single house,,1961-1970
"CHF 650,000.–",5.5 rooms,"holzgasse 27, 4537 Wiedlisbach",bern,Single house,,1961-1970
"CHF 1,290,000.–",6.5 rooms,"Terrassenweg 2, 3510 Konolfingen",bern,Single house,,1961-1970
"CHF 1,290,000.–",7.5 rooms,"Bennenbodenrain 19, 3032 Hinterkappelen",bern,Single house,,1961-1970
"CHF 1,500,000.–",6 rooms,"Salzmannseggstrasse 19, 3818 Grindelwald",bern,Single house,,1961-1970
"CHF 1,950,000.–",8.5 rooms,"Utzigenstrasse 17, 3068 Utzigen",bern,Single house,,1961-1970
"CHF 1,300,000.–",4.5 rooms,"Lauenenweg 73, 3600 Thun",bern,Single house,,1961-1970
"CHF 650,000.–",5.5 rooms,3252 Worben,bern,Single house,,1961-1970
"CHF 2,235,000.–",6.5 rooms,"Oberer Breitenweg 8, 3652 Hilterfingen",bern,Single house,,1961-1970
"CHF 690,000.–",6.5 rooms,"Farnrain 54b, 3434 Landiswil",bern,Single house,,1961-1970
"CHF 1,290,000.–",5.5 rooms,"Lärchenweg 56, 3322 Mattstetten",bern,Single house,,1961-1970
"CHF 895,000.–",5.5 rooms,"Schallerstrasse 10, 3264 Diessbach b. Büren",bern,Single house,,1961-1970
"CHF 1,100,000.–",9.5 rooms,"Kreuzmatt 25, 3507 Biglen",bern,Single house,,1961-1970
"CHF 2,235,000.–",8.5 rooms,"Oberer Breitenweg 8, 3652 Hilterfingen",bern,Single house,,1961-1970
"CHF 730,000.–",7 rooms,"Thälistrasse 4, 3295 Rüti b. Büren",bern,Single house,,1961-1970
"CHF 590,000.–",7 rooms,"rue Jolimont 11, 2740 Moutier",bern,Single house,,1961-1970
"CHF 1,350,000.–",7.5 rooms,"Lotzwilstrasse 24, 4900 Langenthal",bern,Single house,,1961-1970
"CHF 980,000.–",160m²,"Höheweg 15, 3110 Münsingen",bern,Single house,,1961-1970
"CHF 2,280,000.–",8.5 rooms,"Sternenweg 7, 3065 Bolligen",bern,Single house,,1961-1970
"CHF 850,000.–",8.5 rooms,"rue Centrale 24, 2738 Court",bern,Single house,,1961-1970
"CHF 1,250,000.–",5.5 rooms,"Stapfenrain 2, 3098 Köniz",bern,Single house,,1961-1970
"CHF 690,000.–",4.5 rooms,"Seestrasse 18, 2576 Lüscherz",bern,Single house,,1961-1970
"CHF 920,000.–",5.5 rooms,4900 Langenthal,bern,Single house,,1961-1970
"CHF 1,250,000.–",8.5 rooms,3770 Zweisimmen,bern,Single house,,1961-1970
"CHF 1,190,000.–",6.5 rooms,3122 Kehrsatz,bern,Single house,,1961-1970
"CHF 985,000.–",6.5 rooms,"Bärenweg, 4704 Niederbipp",bern,Single house,,1961-1970
"CHF 850,000.–",8 rooms,3707 Därligen,bern,Single house,,1961-1970
"CHF 1,200,000.–",5.5 rooms,"Spychertenstrasse 36, 3652 Hilterfingen",bern,Single house,,1961-1970
"CHF 545,000.–",4.5 rooms,"Orgeries 20, 2742 Perrefitte",bern,Single house,,1961-1970
"CHF 750,000.–",5.5 rooms,4704 Niederbipp,bern,Single house,,1961-1970
"CHF 960,000.–",6.5 rooms,2515 Prêles,bern,Single house,,1961-1970
"CHF 620,000.–",4.5 rooms,"Schützenweg 7, 3252 Worben",bern,Single house,,1961-1970
"CHF 395,000.–",3.5 rooms,2732 Saicourt,bern,Single house,,1961-1970
"CHF 1,500,000.–",6.5 rooms,"Fischerstrasse 2, 3052 Zollikofen",bern,Single house,,1961-1970
"CHF 550,000.–",4 rooms,"Gottelfstrasse 8, 2543 Lengnau BE",bern,Single house,,1961-1970
"CHF 1,250,000.–",5.5 rooms,"Buchenweg 6, 2553 Safnern",bern,Single house,,1961-1970
"CHF 1,280,000.–",13 rooms,4704 Niederbipp,bern,Single house,,1961-1970
"CHF 1,050,000.–",4.5 rooms,"Schützengasse, 2502 Biel (BE)",bern,Single house,,1961-1970
"CHF 1,290,000.–",5.5 rooms,2533 Evilard,bern,Single house,,1961-1970
"CHF 1,280,000.–",13 rooms,4704 Niederbipp,bern,Single house,,1961-1970
"CHF 1,280,000.–",13 rooms,4704 Niederbipp,bern,Single house,,1961-1970
"CHF 335,000.–",5 rooms,"Bottigenstrasse, 3018 Bern",bern,Single house,,1961-1970
"CHF 725,000.–",7 rooms,2742 Perrefitte,bern,Single house,,1961-1970
"CHF 1,280,000.–",8 rooms,"Riggisbergstrasse 9, 3127 Mühlethurnen",bern,Single house,,1971-1980
"CHF 890,000.–",7 rooms,"La Franay 24, 2735 Valbirse",bern,Single house,,1971-1980
"CHF 875,000.–",6 rooms,"Busswilstrasse 36, 3263 Büetigen",bern,Single house,,1971-1980
"CHF 950,000.–",6.5 rooms,"Merianweg 5, 3400 Burgdorf",bern,Single house,,1971-1980
"CHF 1,280,000.–",5.5 rooms,"Hermrigen, 3274 Hermrigen",bern,Single house,,1971-1980
"CHF 1,250,000.–",8 rooms,"Eggstrasse 3, 3082 Schlosswil",bern,Single house,,1971-1980
"CHF 820,000.–",5.5 rooms,"Industriestrasse 33, 3422 Rüdtligen",bern,Single house,,1971-1980
"CHF 1,395,000.–",7.5 rooms,2575 Hagneck,bern,Single house,,1971-1980
"CHF 845,000.–",5.5 rooms,"Tulpenweg 3, 3177 Laupen BE",bern,Single house,,1971-1980
"CHF 980,000.–",5.5 rooms,"Moos 294, 3619 Eriz",bern,Single house,,1971-1980
"CHF 940,000.–",6.5 rooms,"Grauenstein 21, 3325 Hettiswil b. Hindelbank",bern,Single house,,1971-1980
"CHF 995,000.–",7 rooms,"Rainweg 19, 3066 Stettlen",bern,Single house,,1971-1980
"CHF 1,180,000.–",5.5 rooms,"Balmholzweg 5, 3145 Niederscherli",bern,Single house,,1971-1980
"CHF 740,000.–",7.5 rooms,"Quart Derrière 28, 2538 Romont BE",bern,Single house,,1971-1980
"CHF 1,500,000.–",4.5 rooms,"Blümlisalpstrasse 34, 3718 Kandersteg",bern,Single house,,1971-1980
"CHF 1,170,000.–",6.5 rooms,"Ortbühlweg 82b, 3612 Steffisburg",bern,Single house,,1971-1980
"CHF 1,300,000.–",5.5 rooms,"Hohlenweg 40, 3053 Münchenbuchsee",bern,Single house,,1971-1980
"CHF 895,000.–",6 rooms,2606 Corgémont,bern,Single house,,1971-1980
"CHF 1,290,000.–",6.5 rooms,3255 Rapperswil BE,bern,Single house,,1971-1980
"CHF 1,590,000.–",4.5 rooms,3116 Kirchdorf BE,bern,Single house,,1971-1980
"CHF 1,990,000.–",9.5 rooms,3052 Zollikofen,bern,Single house,,1971-1980
"CHF 1,990,000.–",9.5 rooms,3322 Urtenen-Schönbühl,bern,Single house,,1971-1980
"CHF 1,990,000.–",9.5 rooms,3302 Moosseedorf,bern,Single house,,1971-1980
"CHF 1,990,000.–",9.5 rooms,3053 Münchenbuchsee,bern,Single house,,1971-1980
"CHF 850,000.–",5.5 rooms,"Badimatte, 3422 Kirchberg",bern,Single house,,1971-1980
"CHF 1,037,000.–",12 rooms,3766 Boltigen,bern,Single house,,1971-1980
"CHF 825,000.–",5.5 rooms,"Eystrasse 67, 3427 Utzenstorf",bern,Single house,,1971-1980
"CHF 1,285,000.–",5.5 rooms,"Kalchofenweg 2, 3042 Ortschwaben",bern,Single house,,1971-1980
"CHF 790,000.–",5.5 rooms,"Fliederweg 13, 3110 Münsingen",bern,Single house,,1971-1980
"CHF 1,040,000.–",6 rooms,"Bäreggstrasse 1A, 4900 Langenthal",bern,Single house,,1971-1980
"CHF 395,000.–",4.5 rooms,"Eystrasse 11, 3427 Utzenstorf",bern,Single house,,1971-1980
"CHF 750,000.–",5.5 rooms,"La Marchande 8, 2534 Orvin",bern,Single house,,1971-1980
"CHF 1,240,000.–",8.5 rooms,3616 Schwarzenegg,bern,Single house,,1971-1980
"CHF 990,000.–",7 rooms,4914 Roggwil,bern,Single house,,1971-1980
"CHF 898,000.–",5.5 rooms,"Hofmattstrasse 6, 3425 Koppigen",bern,Single house,,1971-1980
"CHF 1,420,000.–",8.5 rooms,"Bergacker 6, 3114 Wichtrach",bern,Single house,,1971-1980
"CHF 850,000.–",6 rooms,3262 Suberg,bern,Single house,,1971-1980
"CHF 890,000.–",10 rooms,"Mauermattweg 1, 3264 Diessbach b. Büren",bern,Single house,,1971-1980
"CHF 1,180,000.–",5.5 rooms,"Quellenrain 43, 3063 Ittigen",bern,Single house,,1971-1980
"CHF 1,850,000.–",9 rooms,"Hagenstrasse 74, 3852 Ringgenberg BE",bern,Single house,,1971-1980
"CHF 1,550,000.–",11 rooms,2536 Plagne,bern,Single house,,1971-1980
"CHF 780,000.–",6.5 rooms,"Chemin des Oeuchettes 38, 2537 Vauffelin",bern,Single house,,1971-1980
"CHF 2,000,000.–",4.5 rooms,"Grundbachstrasse 21, 3665 Wattenwil",bern,Single house,,1971-1980
"CHF 590,000.–",5.5 rooms,4914 Roggwil BE,bern,Single house,,1971-1980
"CHF 1,450,000.–",6.5 rooms,3065 Bolligen,bern,Single house,,1971-1980
"CHF 695,000.–",120m²,"Dorfstrasse 139, 3534 Signau",bern,Single house,,1971-1980
"CHF 750,000.–",5.5 rooms,2740 Moutier,bern,Single house,,1971-1980
"CHF 895,000.–",4.5 rooms,2604 La Heutte,bern,Single house,,1971-1980
"CHF 1,200,000.–",7.5 rooms,"Hubel 1, 3534 Signau",bern,Single house,,1981-1990
"CHF 880,000.–",7.5 rooms,"Gustern 872, 3154 Rüschegg Heubach, 3154 Rüschegg Heubach",bern,Single house,,1981-1990
"CHF 980,000.–",6.5 rooms,"Untere Steinweide 11, 3713 Reichenbach im Kandertal",bern,Single house,,1981-1990
"CHF 1,350,000.–",7 rooms,"La rafour 6, 2515 Prêles",bern,Single house,,1981-1990
"CHF 790,000.–",5.5 rooms,"Les Breuleux, 2345 Les Breuleux",bern,Single house,,1981-1990
"CHF 849,000.–",6.5 rooms,"Moutier, 2740 Moutier",bern,Single house,,1981-1990
"CHF 1,280,000.–",5.5 rooms,"Belprahon, 2744 Belprahon",bern,Single house,,1981-1990
"CHF 795,000.–",6.5 rooms,"Langenwilweg 29, 3150 Schwarzenburg",bern,Single house,,1981-1990
"CHF 1,050,000.–",4.5 rooms,"Niesenweg 2, 3704 Krattigen",bern,Single house,,1981-1990
"CHF 1,100,000.–",N/A,"Bellevueweg 19C, 2562 Port",bern,Single house,,1981-1990
"CHF 1,200,000.–",6.5 rooms,"Lindenweg 25, 2532 Magglingen/Macolin",bern,Single house,,1981-1990
"CHF 420,000.–",5.5 rooms,"Brünig 651g, 3860 Meiringen",bern,Single house,,1981-1990
"CHF 920,000.–",5.5 rooms,"Bläuenrainstrasse 7, 4912 Aarwangen",bern,Single house,,1981-1990
"CHF 799,000.–",5.5 rooms,"Haselweg, 3375 Inkwil",bern,Single house,,1981-1990
"CHF 1,295,000.–",8 rooms,"Weiherweg 37, 2562 Port",bern,Single house,,1981-1990
"CHF 1,550,000.–",5.5 rooms,"Kirchweg 64, 3658 Merligen",bern,Single house,,1981-1990
"CHF 1,895,000.–",6.5 rooms,"Spiegelstrasse 52, 3095 Köniz",bern,Single house,,1981-1990
"CHF 775,000.–",4.5 rooms,"Unterer Rainweg 6, 3068 Utzigen",bern,Single house,,1981-1990
"CHF 1,390,000.–",12 rooms,"Hüselmatte 337a, 3550 Langnau im Emmental",bern,Single house,,1981-1990
"CHF 1,250,000.–",10 rooms,"Hüeblistrasse 6, 2562 Port",bern,Single house,,1981-1990
"CHF 1,056,550.–",4 rooms,"Unterfeldstrasse 4, 3363 Oberönz",bern,Single house,,1981-1990
"CHF 1,488,480.–",4.5 rooms,"Dörflistrasse 19, 3424 Oberösch",bern,Single house,,1981-1990
"CHF 1,315,710.–",6 rooms,"Hübeli 361e, 3550 Langnau im Emmental",bern,Single house,,1981-1990
"CHF 2,857,350.–",4.5 rooms,"Turmholzweg 32, 3173 Oberwangen b. Bern",bern,Single house,,1981-1990
"CHF 1,315,710.–",4 rooms,3110 Münsingen,bern,Single house,,1981-1990
"CHF 2,259,300.–",4.5 rooms,3422 Kirchberg,bern,Single house,,1981-1990
"CHF 1,275,840.–",4.5 rooms,"Krebsweg 3, 2560 Nidau",bern,Single house,,1981-1990
"CHF 1,193,440.–",4.5 rooms,"Wittenbergstrasse 35, 3205 Gümmenen",bern,Single house,,1981-1990
"CHF 2,857,350.–",4.5 rooms,"Turmholzweg 32, 3098 Köniz",bern,Single house,,1981-1990
"CHF 1,528,350.–",3.5 rooms,"Drosselweg 4 + 4a, 3427 Utzenstorf",bern,Single house,,1981-1990
"CHF 1,116,360.–",6.5 rooms,"Le Boqueran 2, 2735 Bévilard",bern,Single house,,1981-1990
"CHF 1,049,910.–",4.5 rooms,3315 Kräiligen,bern,Single house,,1981-1990
"CHF 1,123,000.–",4.5 rooms,2534 Orvin,bern,Single house,,1981-1990
"CHF 1,129,630.–",4.5 rooms,4938 Rohrbach,bern,Single house,,1981-1990
"CHF 1,196,100.–",4 rooms,"Ahornweg 7, 2575 Hagneck",bern,Single house,,1981-1990
"CHF 863,850.–",4.5 rooms,4912 Aarwangen,bern,Single house,,1981-1990
"CHF 877,140.–",4.5 rooms,3752 Wimmis,bern,Single house,,1981-1990
"CHF 1,528,350.–",4 rooms,"Alte Rieder 9, 3238 Gals",bern,Single house,,1981-1990
"CHF 1,501,770.–",5.5 rooms,4704 Niederbipp,bern,Single house,,1981-1990
"CHF 1,568,220.–",4 rooms,"Sägeweg 3, 3044 Innerberg",bern,Single house,,1981-1990
"CHF 1,270,000.–",5.5 rooms,3322 Mattstetten,bern,Single house,,1981-1990
"CHF 1,150,000.–",5.5 rooms,2542 Pieterlen,bern,Single house,,1981-1990
"CHF 1,080,000.–",8.5 rooms,"Kleinfeldweg 1, 3206 Biberen",bern,Single house,,1981-1990
"CHF 890,000.–",4.5 rooms,3236 Gampelen,bern,Single house,,1981-1990
"CHF 1,990,000.–",5.5 rooms,2557 Studen BE,bern,Single house,,1981-1990
"CHF 725,000.–",5.5 rooms,3252 Worben,bern,Single house,,1981-1990
"CHF 900,000.–",4.5 rooms,"Bernstrasse 18, 3267 Seedorf BE",bern,Single house,,1981-1990
"CHF 745,000.–",5.5 rooms,3860 Meiringen,bern,Single house,,1981-1990
"CHF 980,000.–",5.5 rooms,"Amselweg 7, 3506 Grosshöchstetten",bern,Single house,,1991-2000
"CHF 830,000.–",5.5 rooms,"Unterdorf 46, 3233 Tschugg",bern,Single house,,1991-2000
"CHF 1,099,000.–",5.5 rooms,"Fröschackerweg 4, 4564 Zielebach",bern,Single house,,1991-2000
"CHF 2,190,000.–",8.5 rooms,"Bärenmattweg 2, 3115 Gerzensee",bern,Single house,,1991-2000
"CHF 1,198,000.–",8.5 rooms,"Sonnenrainweg 7, 4704 Niederbipp",bern,Single house,,1991-2000
"CHF 695,000.–",6.5 rooms,3205 Mühleberg,bern,Single house,,1991-2000
"CHF 1,050,000.–",5.5 rooms,"Unterzelgweg, 3672 Aeschlen b. Oberdiessbach",bern,Single house,,1991-2000
"CHF 1,196,000.–",5.5 rooms,"Eggenstrasse 59, 3272 Walperswil",bern,Single house,,1991-2000
"CHF 650,000.–",5.5 rooms,3532 Zäziwil,bern,Single house,,1991-2000
"CHF 845,000.–",6.5 rooms,"Kirchmattstrasse 18, 3132 Riggisberg",bern,Single house,,1991-2000
"CHF 890,000.–",3.5 rooms,"Grauenstein 21A, 3325 Hettiswil b. Hindelbank",bern,Single house,,1991-2000
"CHF 760,000.–",5.5 rooms,"Buchenweg 47, 3054 Schüpfen",bern,Single house,,1991-2000
"CHF 5,850,000.–",11.5 rooms,"Wärgistalstrasse 68, 3818 Grindelwald",bern,Single house,,1991-2000
"CHF 795,000.–",6 rooms,2575 Täuffelen,bern,Single house,,1991-2000
"CHF 795,000.–",6 rooms,3235 Erlach,bern,Single house,,1991-2000
"CHF 795,000.–",6 rooms,2576 Lüscherz,bern,Single house,,1991-2000
"CHF 880,000.–",5.5 rooms,"Gründenweg 3, 4536 Attiswil",bern,Single house,,1991-2000
"CHF 1,180,000.–",6.5 rooms,"Mänimattestrasse 6a, 3714 Frutigen",bern,Single house,,1991-2000
"CHF 1,550,000.–",7.5 rooms,"Büschstrasse 18, 3713 Reichenbach im Kandertal",bern,Single house,,1991-2000
"CHF 4,300,000.–",9.5 rooms,"Spychertenstrasse 29, 3652 Hilterfingen",bern,Single house,,1991-2000
"CHF 795,000.–",6 rooms,2576 Lüscherz,bern,Single house,,1991-2000
"CHF 4,300,000.–",9.5 rooms,"Spychertenstrasse 29, 3652 Hilterfingen",bern,Single house,,1991-2000
"CHF 1,325,000.–",14.5 rooms,"Haselweg 7, 3293 Dotzigen",bern,Single house,,1991-2000
"CHF 1,260,000.–",6.5 rooms,3238 Gals,bern,Single house,,1991-2000
"CHF 1,890,000.–",7.5 rooms,4934 Madiswil,bern,Single house,,1991-2000
"CHF 1,190,000.–",7.5 rooms,"Bundesrat R. Mingerstrasse 1AA, 3054 Schüpfen",bern,Single house,,1991-2000
"CHF 968,000.–",8.5 rooms,"de l'Orge3, 2735 Bévilard",bern,Single house,,1991-2000
"CHF 1,900,000.–",7 rooms,"La Côte 82, 2516 Lamboing",bern,Single house,,1991-2000
"CHF 1,260,000.–",6.5 rooms,3238 Gals,bern,Single house,,1991-2000
"CHF 1,180,000.–",7.5 rooms,3365 Grasswil,bern,Single house,,1991-2000
"CHF 860,000.–",7.5 rooms,3857 Unterbach BE,bern,Single house,,1991-2000
"CHF 1,290,000.–",6.5 rooms,4937 Ursenbach,bern,Single house,,1991-2000
"CHF 1,290,000.–",6.5 rooms,4937 Ursenbach,bern,Single house,,1991-2000
"CHF 950,000.–",4.5 rooms,4704 Niederbipp,bern,Single house,,1991-2000
"CHF 1,075,000.–",6 rooms,"Ramsernstrasse, 3317 Mülchi",bern,Single house,,1991-2000
"CHF 1,865,000.–",7.5 rooms,"Weidliweg 8d, 3700 Spiez",bern,Single house,,2001-2005
"CHF 1,290,000.–",6 rooms,"Bielstrasse 25, 2555 Brügg BE",bern,Single house,,2001-2005
"CHF 1,150,000.–",8.5 rooms,"Walperswil, 3272 Walperswil",bern,Single house,,2001-2005
"CHF 2,150,000.–",7.5 rooms,"Moosstrasse 9, 3126 Kaufdorf",bern,Single house,,2001-2005
"CHF 1,320,000.–",6.5 rooms,"Chemin du Coteau 36, 2533 Evilard",bern,Single house,,2001-2005
"CHF 1,080,000.–",4.5 rooms,"Ahornweg 51, 3176 Neuenegg",bern,Single house,,2001-2005
"CHF 1,390,000.–",7.5 rooms,2503 Biel/Bienne,bern,Single house,,2001-2005
"CHF 1,050,000.–",4.5 rooms,"Hohlenweg 11b, 3250 Lyss",bern,Single house,,2001-2005
"CHF 1,050,000.–",4.5 rooms,"Hohlenweg 11b, 3270 Aarberg",bern,Single house,,2001-2005
"CHF 1,050,000.–",4.5 rooms,"Hohlenweg 11b, 2500 Biel/Bienne",bern,Single house,,2001-2005
"CHF 1,050,000.–",4.5 rooms,"Hohlenweg 11B, 2564 Bellmund",bern,Single house,,2001-2005
"CHF 1,100,000.–",5 rooms,2500 Biel/Bienne,bern,Single house,,2001-2005
"CHF 1,950,000.–",6.5 rooms,"Aussermatt 5, 3088 Rüeggisberg",bern,Single house,,2001-2005
"CHF 695,000.–",5.5 rooms,4912 Aarwangen,bern,Single house,,2001-2005
"CHF 840,000.–",7.5 rooms,2608 Courtelary,bern,Single house,,2001-2005
"CHF 840,000.–",7.5 rooms,2608 Courtelary,bern,Single house,,2001-2005
"CHF 2,865,000.–",6.5 rooms,3047 Bremgarten b. Bern,bern,Single house,,2001-2005
"CHF 1,195,000.–",4.5 rooms,"Blumenweg 8, 3292 Busswil BE",bern,Single house,,2001-2005
"CHF 1,120,000.–",5.5 rooms,2558 Aegerten,bern,Single house,,2001-2005
"CHF 895,000.–",3.5 rooms,"Busswilstrasse 38, 3263 Büetigen",bern,Single house,,2006-2010
