price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 795,000.–",4.5 rooms,1680 Romont FR,fribourg,Apartment,eg,2016-2024
"CHF 695,000.–",3.5 rooms,1619 Les Paccots,fribourg,Apartment,eg,2016-2024
"CHF 775,000.–",3.5 rooms,1619 Les Paccots,fribourg,Apartment,eg,2016-2024
"CHF 740,000.–",4.5 rooms,"Route de la Poya 4, 1726 Farvagny-le-Grand",fribourg,Apartment,eg,2016-2024
"CHF 541,000.–",2.5 rooms,"rue du Vanil Noir 15, 1666 Grandvillard",fribourg,Apartment,eg,2016-2024
"CHF 815,000.–",4.5 rooms,"rue du Vanil Noir 15, 1666 Grandvillard",fribourg,Apartment,eg,2016-2024
"CHF 517,000.–",3.5 rooms,"rue du Vanil Noir 15, 1666 Grandvillard",fribourg,Apartment,eg,2016-2024
"CHF 390,000.–",2.5 rooms,1619 Les Paccots,fribourg,Apartment,eg,2016-2024
"CHF 665,000.–",4.5 rooms,1696 Vuisternens-en-Ogoz,fribourg,Apartment,eg,2016-2024
"CHF 590,000.–",3.5 rooms,"Léchelles, 1773 Léchelles",fribourg,Apartment,eg,2016-2024
"CHF 365,000.–",2.5 rooms,"Léchelles, 1773 Léchelles",fribourg,Apartment,eg,2016-2024
"CHF 432,000.–",2.5 rooms,1666 Grandvillard,fribourg,Apartment,eg,2016-2024
"CHF 517,000.–",3.5 rooms,1666 Grandvillard,fribourg,Apartment,eg,2016-2024
"CHF 815,000.–",4.5 rooms,1666 Grandvillard,fribourg,Apartment,eg,2016-2024
"CHF 790,000.–",3.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,0-1919
"CHF 630,000.–",4.5 rooms,1673 Ecublens FR,fribourg,Apartment,noteg,0-1919
"CHF 510,000.–",6.5 rooms,1644 Avry-devant-Pont,fribourg,Apartment,noteg,0-1919
"CHF 450,000.–",2.5 rooms,1564 Domdidier,fribourg,Apartment,noteg,0-1919
"CHF 680,000.–",5.5 rooms,"Altschlossstrasse 23, 3184 Wünnewil",fribourg,Apartment,noteg,0-1919
"CHF 750,000.–",4 rooms,1564 Domdidier,fribourg,Apartment,noteg,0-1919
"CHF 350,000.–",2 rooms,1564 Domdidier,fribourg,Apartment,noteg,0-1919
"CHF 545,000.–",105m²,"Chemin du Brit 1, 1680 Romont FR",fribourg,Apartment,noteg,1919-1945
"CHF 495,000.–",100m²,"Chemin du Brit 1, 1680 Romont FR",fribourg,Apartment,noteg,1919-1945
"CHF 230,000.–",3.5 rooms,1667 Enney,fribourg,Apartment,noteg,1919-1945
"CHF 1,110,000.–",4.5 rooms,"Chemin de Champ Raboud 17, 1647 Corbières",fribourg,Apartment,noteg,1919-1945
"CHF 625,000.–",3.5 rooms,"Route de la Pâla 123, 1630 Bulle",fribourg,Apartment,noteg,1946-1960
"CHF 790,000.–",5.5 rooms,1618 Châtel-St-Denis,fribourg,Apartment,noteg,1946-1960
"CHF 570,000.–",4.5 rooms,"Fribourg, 1700 Fribourg",fribourg,Apartment,noteg,1961-1970
"CHF 520,000.–",4.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1961-1970
"CHF 490,000.–",3.5 rooms,1723 Marly,fribourg,Apartment,noteg,1961-1970
"CHF 330,000.–",3.5 rooms,"Route du Villard 3, 1652 Botterens",fribourg,Apartment,noteg,1961-1970
"CHF 420,000.–",3.5 rooms,"Rue des Agges, 1630 Bulle",fribourg,Apartment,noteg,1961-1970
"CHF 410,000.–",4.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1961-1970
"CHF 430,000.–",3.5 rooms,1680 Romont FR,fribourg,Apartment,noteg,1961-1970
"CHF 900,000.–",6 rooms,1470 Estavayer-le-Lac,fribourg,Apartment,noteg,1961-1970
"CHF 485,000.–",4.5 rooms,"Rte du Midi 9, 1723 Marly",fribourg,Apartment,noteg,1961-1970
"CHF 380,000.–",4.5 rooms,"Chemin des Autrichiens 4, 1470 Estavayer-le-Lac",fribourg,Apartment,noteg,1961-1970
"CHF 385,000.–",3.5 rooms,"Rue  Bourguillon 11, 1723 Marly",fribourg,Apartment,noteg,1961-1970
"CHF 360,000.–",3.5 rooms,"Rte de Bourguillon, 1723 Marly",fribourg,Apartment,noteg,1961-1970
"CHF 480,000.–",4.5 rooms,"Rue de Palud 4, 1630 Bulle",fribourg,Apartment,noteg,1961-1970
"CHF 550,000.–",4.5 rooms,1630 Bulle,fribourg,Apartment,noteg,1961-1970
"CHF 525,000.–",4.5 rooms,"Peterstrasse 23, 3186 Düdingen",fribourg,Apartment,noteg,1971-1980
"CHF 425,000.–",3.5 rooms,"Peterstrasse 21, 3186 Düdingen",fribourg,Apartment,noteg,1971-1980
"CHF 425,000.–",3.5 rooms,"Peterstrasse 21, 3186 Düdingen",fribourg,Apartment,noteg,1971-1980
"CHF 525,000.–",4.5 rooms,"Peterstrasse 23, 3186 Düdingen",fribourg,Apartment,noteg,1971-1980
"CHF 650,000.–",4.5 rooms,"Villars-sur-Glâne, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,1971-1980
"CHF 495,000.–",4.5 rooms,"Avenue Jean-Marie-Musy 28, 1700 Fribourg",fribourg,Apartment,noteg,1971-1980
"CHF 595,000.–",4.5 rooms,"Chemin des Pertstets 12, 1470 Estavayer-le-Lac",fribourg,Apartment,noteg,1971-1980
"CHF 558,000.–",4.5 rooms,"Impasse des Eglantines 1, 1700 Fribourg",fribourg,Apartment,noteg,1971-1980
"CHF 535,000.–",4.5 rooms,1725 Posieux,fribourg,Apartment,noteg,1971-1980
"CHF 285,000.–",3.5 rooms,1669 Albeuve,fribourg,Apartment,noteg,1971-1980
"CHF 430,000.–",4.5 rooms,1734 Tentlingen,fribourg,Apartment,noteg,1971-1980
"CHF 680,000.–",3.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 485,000.–",4.5 rooms,"Route de l'Ecole 5, 1725 Posieux",fribourg,Apartment,noteg,1971-1980
"CHF 430,000.–",4.5 rooms,1734 Tentlingen,fribourg,Apartment,noteg,1971-1980
"CHF 370,000.–",3 rooms,1696 Vuisternens-en-Ogoz,fribourg,Apartment,noteg,1971-1980
"CHF 380,000.–",3.5 rooms,1696 Vuisternens en Ogoz,fribourg,Apartment,noteg,1971-1980
"CHF 360,000.–",3.5 rooms,1725 Posieux,fribourg,Apartment,noteg,1971-1980
"CHF 550,000.–",3.5 rooms,1619 Les Paccots,fribourg,Apartment,noteg,1971-1980
"CHF 335,000.–",2.5 rooms,1630 Bulle,fribourg,Apartment,noteg,1971-1980
"CHF 490,000.–",3.5 rooms,1680 Romont FR,fribourg,Apartment,noteg,1971-1980
"CHF 360,000.–",3.5 rooms,1749 Middes,fribourg,Apartment,noteg,1971-1980
"CHF 275,000.–",2.5 rooms,1734 Tentlingen,fribourg,Apartment,noteg,1971-1980
"CHF 530,000.–",4.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 560,000.–",4.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 570,000.–",3.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 210,000.–",2.5 rooms,"Route de l'Ermitage 18, 1619 Les Paccots",fribourg,Apartment,noteg,1971-1980
"CHF 505,000.–",3.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 480,000.–",3.5 rooms,"Imp. du Castel 14, 1700 Fribourg",fribourg,Apartment,noteg,1971-1980
"CHF 670,000.–",4.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 495,000.–",3.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,1971-1980
"CHF 450,000.–",3.5 rooms,1637 Charmey (Gruyère),fribourg,Apartment,noteg,1971-1980
"CHF 505,000.–",3.5 rooms,"Impasse du Castel 10, 1700 Fribourg",fribourg,Apartment,noteg,1971-1980
"CHF 880,000.–",6.5 rooms,"Peterstrasse 3, 3186 Düdingen",fribourg,Apartment,noteg,1971-1980
"CHF 440,000.–",4.5 rooms,"Chemin de la Verdure 8, 1731 Ependes FR",fribourg,Apartment,noteg,1971-1980
"CHF 580,000.–",4.5 rooms,"Rue de Corbières 25, 1630 Bulle",fribourg,Apartment,noteg,1971-1980
"CHF 650,000.–",4.5 rooms,"Impasse des Eglantines 1, 1700 Fribourg",fribourg,Apartment,noteg,1971-1980
"CHF 545,000.–",4.5 rooms,"Rue Pierre-Alex 10, 1630 Bulle",fribourg,Apartment,noteg,1971-1980
"CHF 450,000.–",3.5 rooms,"Rue de l'Ecole 2, 1623 Semsales",fribourg,Apartment,noteg,1971-1980
"CHF 505,000.–",3.5 rooms,"Impasse du Castel 10, 1700 Fribourg",fribourg,Apartment,noteg,1971-1980
"CHF 430,000.–",4.5 rooms,1734 Tentlingen,fribourg,Apartment,noteg,1971-1980
"CHF 414,000.–",3.5 rooms,1624 La Verrerie,fribourg,Apartment,noteg,1971-1980
"CHF 275,000.–",2.5 rooms,1734 Tentlingen,fribourg,Apartment,noteg,1971-1980
"CHF 735,000.–",4.5 rooms,"Morat, 3280 Morat",fribourg,Apartment,noteg,1981-1990
"CHF 485,000.–",4.5 rooms,"Cholholz 34, 3178 Bösingen",fribourg,Apartment,noteg,1981-1990
"CHF 635,000.–",4.5 rooms,1763 Granges-Paccot,fribourg,Apartment,noteg,1981-1990
"CHF 450,000.–",3.5 rooms,"Rue du Bourg-Neuf 12, 1615 Bossonnens",fribourg,Apartment,noteg,1981-1990
"CHF 490,000.–",3.5 rooms,"rte du Bugnon 12, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,1981-1990
"CHF 375,000.–",2.5 rooms,"Route de Lentigny 10, 1741 Cottens FR",fribourg,Apartment,noteg,1981-1990
"CHF 550,000.–",4.5 rooms,1746 Prez-vers-Noréaz,fribourg,Apartment,noteg,1981-1990
"CHF 425,000.–",3.5 rooms,"Spitzmatte 1, 3175 Flamatt",fribourg,Apartment,noteg,1981-1990
"CHF 620,000.–",3.5 rooms,"Industriestrasse 10, 3175 Flamatt",fribourg,Apartment,noteg,1981-1990
"CHF 650,000.–",3.5 rooms,"Industriestrasse 6, 3175 Flamatt",fribourg,Apartment,noteg,1981-1990
"CHF 410,000.–",3.5 rooms,1741 Cottens FR,fribourg,Apartment,noteg,1981-1990
"CHF 425,000.–",3.5 rooms,"Spitzmatte 3, 3175 Flamatt",fribourg,Apartment,noteg,1981-1990
"CHF 405,000.–",3.5 rooms,"Spitzmatte 1, 3175 Flamatt",fribourg,Apartment,noteg,1981-1990
"CHF 450,000.–",3.5 rooms,1615 Bossonnens,fribourg,Apartment,noteg,1981-1990
"CHF 795,000.–",4.5 rooms,1617 Remaufens,fribourg,Apartment,noteg,1981-1990
"CHF 630,000.–",4.5 rooms,"Rte du Coteau 20, 1763 Granges-Paccot",fribourg,Apartment,noteg,1981-1990
"CHF 850,000.–",4.5 rooms,1723 Marly,fribourg,Apartment,noteg,1981-1990
"CHF 425,000.–",3.5 rooms,"Pra Mathaux 143, 1724 Le Mouret",fribourg,Apartment,noteg,1981-1990
"CHF 850,000.–",4.5 rooms,1723 Marly,fribourg,Apartment,noteg,1981-1990
"CHF 370,000.–",3.5 rooms,1619 Les Paccots,fribourg,Apartment,noteg,1981-1990
"CHF 550,000.–",4.5 rooms,"Route de Montaubert, 1720 Corminboeuf",fribourg,Apartment,noteg,1981-1990
"CHF 430,000.–",3.5 rooms,1741 Cottens FR,fribourg,Apartment,noteg,1981-1990
"CHF 475,000.–",3.5 rooms,1680 Romont FR,fribourg,Apartment,noteg,1981-1990
"CHF 595,000.–",4.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,1981-1990
"CHF 545,000.–",4.5 rooms,1630 Bulle,fribourg,Apartment,noteg,1981-1990
"CHF 440,000.–",4.5 rooms,"Maggenbergstrasse, 1712 Tafers",fribourg,Apartment,noteg,1981-1990
"CHF 735,000.–",4.5 rooms,"Estavayer-le-Lac, 1470 Estavayer-le-Lac",fribourg,Apartment,noteg,1981-1990
"CHF 620,000.–",3.5 rooms,"Estavayer-le-Lac, 1470 Estavayer-le-Lac",fribourg,Apartment,noteg,1981-1990
"CHF 580,000.–",4.5 rooms,1636 Broc,fribourg,Apartment,noteg,1991-2000
"CHF 662,000.–",4.5 rooms,"Grand-rue 8, 1616 Attalens",fribourg,Apartment,noteg,1991-2000
"CHF 685,000.–",4.5 rooms,"Grubenweg 18, 3186 Düdingen",fribourg,Apartment,noteg,1991-2000
"CHF 590,000.–",4.5 rooms,"Grueneburg 32, 3213 Kleinbösingen",fribourg,Apartment,noteg,1991-2000
"CHF 300,000.–",3.5 rooms,1737 Plasselb,fribourg,Apartment,noteg,1991-2000
"CHF 225,000.–",2.5 rooms,1737 Plasselb,fribourg,Apartment,noteg,1991-2000
"CHF 789,000.–",5 rooms,"Route de Champriond 3, 1700 Fribourg",fribourg,Apartment,noteg,1991-2000
"CHF 590,000.–",4.5 rooms,"Route de Brit 25, 1532 Fétigny",fribourg,Apartment,noteg,1991-2000
"CHF 619,000.–",4.5 rooms,"Rue François d'Alt 5, 1700 Fribourg",fribourg,Apartment,noteg,1991-2000
"CHF 619,000.–",4.5 rooms,"Rue François d'Alt 5, 1700 Fribourg",fribourg,Apartment,noteg,1991-2000
"CHF 340,000.–",2.5 rooms,"Rue des Agges 37, 1630 Bulle",fribourg,Apartment,noteg,1991-2000
"CHF 340,000.–",3.5 rooms,"Route des Vulpillières 22, 1741 Cottens FR",fribourg,Apartment,noteg,1991-2000
"CHF 479,000.–",4.5 rooms,1727 Corpataux,fribourg,Apartment,noteg,1991-2000
"CHF 680,000.–",4.5 rooms,"Marly, 1723 Marly",fribourg,Apartment,noteg,1991-2000
"CHF 680,000.–",4.5 rooms,"A Marly, 1723 Marly",fribourg,Apartment,noteg,1991-2000
"CHF 410,000.–",3.5 rooms,1772 Grolley,fribourg,Apartment,noteg,1991-2000
"CHF 890,000.–",5.5 rooms,"Route de l'Eglise 24, 1681 Billens-Hennens",fribourg,Apartment,noteg,1991-2000
"CHF 350,000.–",4.5 rooms,"Dorfweg 16, 1737 Plasselb",fribourg,Apartment,noteg,1991-2000
"CHF 410,000.–",5.5 rooms,"Dorfweg 16, 1737 Plasselb",fribourg,Apartment,noteg,1991-2000
"CHF 495,000.–",4.5 rooms,"Route Montécu 72, 1724 Bonnefontaine",fribourg,Apartment,noteg,1991-2000
"CHF 198,000.–",2.5 rooms,"Dorfweg 16, 1737 Plasselb",fribourg,Apartment,noteg,1991-2000
"CHF 575,000.–",4.5 rooms,"Romont FR, 1680 Romont FR",fribourg,Apartment,noteg,1991-2000
"CHF 530,000.–",4.5 rooms,1678 Siviriez,fribourg,Apartment,noteg,1991-2000
"CHF 590,000.–",4.5 rooms,"Rue du Brit 25, 1532 Fétigny",fribourg,Apartment,noteg,1991-2000
"CHF 435,000.–",3.5 rooms,"Route du Chasseral 14, 1470 Estavayer-le-Lac",fribourg,Apartment,noteg,1991-2000
"CHF 479,000.–",4.5 rooms,1727 Corpataux-Magnedens,fribourg,Apartment,noteg,1991-2000
"CHF 405,000.–",3.5 rooms,"Rte de Jubindus 5, 1762 Givisiez",fribourg,Apartment,noteg,1991-2000
"CHF 495,000.–",4.5 rooms,"Route Montécu 72, 1724 Bonnefontaine",fribourg,Apartment,noteg,1991-2000
"CHF 245,000.–",1.5 rooms,"Romont FR, 1680 Romont FR",fribourg,Apartment,noteg,1991-2000
"CHF 395,000.–",2.5 rooms,"Romont FR, 1680 Romont FR",fribourg,Apartment,noteg,1991-2000
"CHF 350,000.–",2.5 rooms,1791 Courtaman,fribourg,Apartment,noteg,1991-2000
"CHF 675,000.–",3.5 rooms,"Route des Préaples 16, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,2001-2005
"CHF 599,000.–",3.5 rooms,"Rue Robert-Stalder 5, 1762 Givisiez",fribourg,Apartment,noteg,2001-2005
"CHF 860,000.–",5.5 rooms,"Route de la Verna 1, 1720 Corminboeuf",fribourg,Apartment,noteg,2001-2005
"CHF 640,000.–",3.5 rooms,"Route de Moudon 96, 1670 Ursy",fribourg,Apartment,noteg,2006-2010
"CHF 590,000.–",4.5 rooms,"Domdidier, 1564 Domdidier",fribourg,Apartment,noteg,2006-2010
"CHF 770,000.–",4.5 rooms,"Schönfelsstrasse 25, 1714 Heitenried",fribourg,Apartment,noteg,2006-2010
"CHF 780,000.–",3.5 rooms,"Rue du Marteray, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,2006-2010
"CHF 650,000.–",4.5 rooms,1482 Cugy FR,fribourg,Apartment,noteg,2006-2010
"CHF 855,000.–",5.5 rooms,1630 Bulle,fribourg,Apartment,noteg,2006-2010
"CHF 550,000.–",3.5 rooms,1762 Givisiez,fribourg,Apartment,noteg,2006-2010
"CHF 645,000.–",3.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,2006-2010
"CHF 460,000.–",3.5 rooms,1727 Corpataux-Magnedens,fribourg,Apartment,noteg,2006-2010
"CHF 530,000.–",2.5 rooms,"Rue du Centre 12, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,2006-2010
"CHF 950,000.–",3.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,2006-2010
"CHF 660,000.–",4.5 rooms,"Erlenweg, 3178 Bösingen",fribourg,Apartment,noteg,2006-2010
"CHF 1,450,000.–",5.5 rooms,1752 Villars-sur-Glâne,fribourg,Apartment,noteg,2006-2010
"CHF 1,290,000.–",5.5 rooms,1618 Châtel-St-Denis,fribourg,Apartment,noteg,2006-2010
"CHF 560,000.–",3.5 rooms,"Promasens, 1673 Promasens",fribourg,Apartment,noteg,2011-2015
"CHF 890,000.–",4.5 rooms,"Promasens, 1673 Promasens",fribourg,Apartment,noteg,2011-2015
"CHF 580,000.–",4.5 rooms,1636 Broc,fribourg,Apartment,noteg,2011-2015
"CHF 335,000.–",2.5 rooms,"Route de Domdidier 9, 1566 St-Aubin FR",fribourg,Apartment,noteg,2011-2015
"CHF 535,000.–",3.5 rooms,1687 Vuisternens-devant-Romont,fribourg,Apartment,noteg,2011-2015
"CHF 1,270,000.–",5.5 rooms,1643 Gumefens,fribourg,Apartment,noteg,2011-2015
"CHF 870,000.–",4.5 rooms,1763 Granges-Paccot,fribourg,Apartment,noteg,2011-2015
"CHF 580,000.–",4.5 rooms,1774 Cousset,fribourg,Apartment,noteg,2011-2015
"CHF 515,000.–",3.5 rooms,1687 Vuisternens-devant-Romont,fribourg,Apartment,noteg,2011-2015
"CHF 1,890,000.–",5.5 rooms,"Impasse de Cormanon 8, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,2011-2015
"CHF 640,000.–",4.5 rooms,1630 Bulle,fribourg,Apartment,noteg,2011-2015
"CHF 995,000.–",5.5 rooms,1637 Charmey (Gruyère),fribourg,Apartment,noteg,2011-2015
"CHF 1,250,000.–",5.5 rooms,1630 Bulle,fribourg,Apartment,noteg,2011-2015
"CHF 1,148,000.–",5.5 rooms,1630 Bulle,fribourg,Apartment,noteg,2011-2015
"CHF 685,000.–",4.5 rooms,"Vuarines 59, 1564 Domdidier",fribourg,Apartment,noteg,2011-2015
"CHF 475,000.–",3.5 rooms,"Rte de Russy 6, 1563 Dompierre FR",fribourg,Apartment,noteg,2011-2015
"CHF 795,000.–",4.5 rooms,1627 Vaulruz,fribourg,Apartment,noteg,2011-2015
"CHF 685,000.–",4.5 rooms,"Route des Vuarines 59, 1564 Domdidier",fribourg,Apartment,noteg,2011-2015
"CHF 720,000.–",4.5 rooms,1630 Bulle,fribourg,Apartment,noteg,2011-2015
"CHF 720,000.–",4.5 rooms,1635 La Tour-de-Trême,fribourg,Apartment,noteg,2011-2015
"CHF 520,000.–",2.5 rooms,1700 Fribourg,fribourg,Apartment,noteg,2011-2015
"CHF 650,000.–",4.5 rooms,1786 Sugiez,fribourg,Apartment,noteg,2011-2015
"CHF 1,130,000.–",4.5 rooms,1630 Bulle,fribourg,Apartment,noteg,2011-2015
"CHF 520,000.–",2.5 rooms,1618 Châtel-St-Denis,fribourg,Apartment,noteg,2011-2015
"CHF 1,040,000.–",4.5 rooms,"Route de la Sionge 34, 1632 Riaz",fribourg,Apartment,noteg,2011-2015
"CHF 595,000.–",4.5 rooms,"Chemin du Brit, 1680 Romont FR",fribourg,Apartment,noteg,2011-2015
"CHF 522,000.–",3.5 rooms,"Rue des Agges, 1635 La Tour-de-Trême",fribourg,Apartment,noteg,2011-2015
"CHF 1,010,000.–",4.5 rooms,"Route du Pré de la Grange, 1680 Romont FR",fribourg,Apartment,noteg,2011-2015
"CHF 475,000.–",3.5 rooms,"Chemin du Brit, 1680 Romont FR",fribourg,Apartment,noteg,2011-2015
"CHF 680,000.–",3.5 rooms,"Route de la Part-Dieu 18, 1630 Bulle",fribourg,Apartment,noteg,2011-2015
"CHF 555,000.–",3.5 rooms,"Route de la Part-Dieu 18, 1630 Bulle",fribourg,Apartment,noteg,2011-2015
"CHF 385,000.–",2.5 rooms,"Route de la Part-Dieu 18, 1630 Bulle",fribourg,Apartment,noteg,2011-2015
"CHF 860,000.–",4.5 rooms,"Impasse de Champ Riond 5, 1753 Matran",fribourg,Apartment,noteg,2016-2024
"CHF 570,000.–",3.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 750,000.–",3.5 rooms,"Hauptstrasse 28, 1715 Alterswil FR",fribourg,Apartment,noteg,2016-2024
"CHF 715,000.–",4.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 555,000.–",3.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 740,000.–",4.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 610,000.–",4.5 rooms,"Route de la Poya 4, 1726 Farvagny-le-Grand",fribourg,Apartment,noteg,2016-2024
"CHF 340,000.–",2.5 rooms,"La Cua, 1563 Dompierre FR",fribourg,Apartment,noteg,2016-2024
"CHF 490,000.–",3.5 rooms,"Route du Zible 8 et 10, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 715,000.–",4.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 577,000.–",3.5 rooms,"Impasse Vulliama 30, 1470 Estavayer-le-Lac",fribourg,Apartment,noteg,2016-2024
"CHF 395,000.–",2.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,2016-2024
"CHF 570,000.–",3.5 rooms,1782 Belfaux,fribourg,Apartment,noteg,2016-2024
"CHF 890,000.–",5.5 rooms,1782 Belfaux,fribourg,Apartment,noteg,2016-2024
"CHF 980,000.–",5.5 rooms,1782 Belfaux,fribourg,Apartment,noteg,2016-2024
"CHF 325,000.–",2.5 rooms,1680 Romont FR,fribourg,Apartment,noteg,2016-2024
"CHF 380,000.–",2.5 rooms,1532 Fétigny,fribourg,Apartment,noteg,2016-2024
"CHF 770,000.–",5.5 rooms,"Route du Zible 8 et 10, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 620,000.–",4.5 rooms,1692 Massonnens,fribourg,Apartment,noteg,2016-2024
"CHF 500,000.–",3.5 rooms,"Zible 8, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 595,000.–",4.5 rooms,1694 Orsonnens,fribourg,Apartment,noteg,2016-2024
"CHF 780,000.–",4.5 rooms,"A Posieux, 1725 Posieux",fribourg,Apartment,noteg,2016-2024
"CHF 790,000.–",4.5 rooms,1782 Belfaux,fribourg,Apartment,noteg,2016-2024
"CHF 760,000.–",4.5 rooms,3185 Schmitten FR,fribourg,Apartment,noteg,2016-2024
"CHF 555,000.–",3.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 1,380,000.–",5.5 rooms,1638 Morlon,fribourg,Apartment,noteg,2016-2024
"CHF 745,000.–",3.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,2016-2024
"CHF 669,000.–",3.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,2016-2024
"CHF 510,000.–",3.5 rooms,"Route du zible 8, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 405,000.–",2.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 885,000.–",4.5 rooms,1680 Romont FR,fribourg,Apartment,noteg,2016-2024
"CHF 750,000.–",4.5 rooms,"A Posieux, 1725 Posieux",fribourg,Apartment,noteg,2016-2024
"CHF 870,000.–",4.5 rooms,"Impasse de Champ Riond 6, 1753 Matran",fribourg,Apartment,noteg,2016-2024
"CHF 580,000.–",4.5 rooms,"Route du Zible 8 et 10, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 435,000.–",2.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,2016-2024
"CHF 770,000.–",5.5 rooms,"Doktorgässli 3, 3212 Gurmels",fribourg,Apartment,noteg,2016-2024
"CHF 739,000.–",3.5 rooms,1720 Corminboeuf,fribourg,Apartment,noteg,2016-2024
"CHF 750,000.–",4.5 rooms,"Posieux, 1725 Posieux",fribourg,Apartment,noteg,2016-2024
"CHF 510,000.–",3.5 rooms,"Essert 31, 1733 Treyvaux",fribourg,Apartment,noteg,2016-2024
"CHF 690,000.–",4.5 rooms,"Route de la Poya 4, 1726 Farvagny-le-Grand",fribourg,Apartment,noteg,2016-2024
"CHF 880,000.–",4.5 rooms,"Hauptstrasse 28, 1715 Alterswil FR",fribourg,Apartment,noteg,2016-2024
"CHF 700,000.–",4.5 rooms,"Route du Zible 8 et 10, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 960,000.–",5.5 rooms,1782 Belfaux,fribourg,Apartment,noteg,2016-2024
"CHF 700,000.–",4.5 rooms,"Hauptstrasse 28, 1715 Alterswil FR",fribourg,Apartment,noteg,2016-2024
"CHF 770,000.–",5.5 rooms,"Route du zible 10, 1634 La Roche FR",fribourg,Apartment,noteg,2016-2024
"CHF 880,000.–",5.5 rooms,1782 Belfaux,fribourg,Apartment,noteg,2016-2024
"CHF 780,000.–",4.5 rooms,"Posieux, 1725 Posieux",fribourg,Apartment,noteg,2016-2024
"CHF 740,000.–",4.5 rooms,1468 Cheyres,fribourg,Apartment,noteg,2016-2024
"CHF 715,000.–",3.5 rooms,1616 Attalens,fribourg,Apartment,noteg,2016-2024
"CHF 875,000.–",4.5 rooms,"Agriswilstrasse 25, 3216 Ried bei Kerzers",fribourg,Apartment,noteg,2016-2024
"CHF 885,000.–",5.5 rooms,"Oelegasse 12, 3210 Kerzers",fribourg,Apartment,noteg,2016-2024
"CHF 600,000.–",4.5 rooms,"La Cua, 1563 Belmont-Broye",fribourg,Apartment,noteg,2016-2024
"CHF 1,040,000.–",4.5 rooms,"Bellevue, 1762 Givisiez",fribourg,Apartment,noteg,2016-2024
"CHF 790,000.–",3.5 rooms,"Promenade de Folliéran 11, 1740 Neyruz FR",fribourg,Apartment,noteg,2016-2024
"CHF 595,000.–",4.5 rooms,"La Cua, 1563 Belmont-Broye",fribourg,Apartment,noteg,2016-2024
"CHF 820,000.–",4.5 rooms,1674 Vuarmarens,fribourg,Apartment,noteg,2016-2024
"CHF 900,000.–",4.5 rooms,"Route de Planafaye, 1752 Villars-sur-Glâne",fribourg,Apartment,noteg,2016-2024
"CHF 795,000.–",4.5 rooms,"Route d'Essert 31, 1733 Treyvaux",fribourg,Apartment,noteg,2016-2024
"CHF 680,000.–",3.5 rooms,"Impasse de Champ Riond 6, 1753 Matran",fribourg,Apartment,noteg,2016-2024
"CHF 670,000.–",3.5 rooms,"Impasse de Champ Riond 6, 1753 Matran",fribourg,Apartment,noteg,2016-2024
"CHF 660,000.–",3.5 rooms,"Impasse de Champ Riond 6, 1753 Matran",fribourg,Apartment,noteg,2016-2024
